periodo;regiao;local;rede;ensino;serie;resultado;rendimento
2010;Nordeste;Urbana;Estadual;Fundamental;5s;Aprovado;64,8
2010;Nordeste;Urbana;Federal;Fundamental;5s;Aprovado;86,8
2010;Nordeste;Urbana;Municipal;Fundamental;5s;Aprovado;68,5
2010;Nordeste;Urbana;Particular;Fundamental;5s;Aprovado;93,9
2010;Nordeste;Urbana;Publico;Fundamental;5s;Aprovado;67,1
2010;Nordeste;Urbana;Total;Fundamental;5s;Aprovado;70,2
2010;Sudeste;Rural;Estadual;Fundamental;5s;Aprovado;84,1
2010;Sudeste;Rural;Federal;Fundamental;5s;Aprovado;
2010;Sudeste;Rural;Municipal;Fundamental;5s;Aprovado;79,3
2010;Sudeste;Rural;Particular;Fundamental;5s;Aprovado;89,8
2010;Sudeste;Rural;Publico;Fundamental;5s;Aprovado;81,3
2010;Sudeste;Rural;Total;Fundamental;5s;Aprovado;81,5
2010;Sudeste;Total;Estadual;Fundamental;5s;Aprovado;87,1
2010;Sudeste;Total;Federal;Fundamental;5s;Aprovado;87,1
2010;Sudeste;Total;Municipal;Fundamental;5s;Aprovado;82
2010;Sudeste;Total;Particular;Fundamental;5s;Aprovado;95,2
2010;Sudeste;Total;Publico;Fundamental;5s;Aprovado;85,3
2010;Sudeste;Total;Total;Fundamental;5s;Aprovado;86,6
2010;Sudeste;Urbana;Estadual;Fundamental;5s;Aprovado;87,2
2010;Sudeste;Urbana;Federal;Fundamental;5s;Aprovado;87,1
2010;Sudeste;Urbana;Municipal;Fundamental;5s;Aprovado;82,2
2010;Sudeste;Urbana;Particular;Fundamental;5s;Aprovado;95,2
2010;Sudeste;Urbana;Publico;Fundamental;5s;Aprovado;85,4
2010;Sudeste;Urbana;Total;Fundamental;5s;Aprovado;86,7
2010;Sul;Rural;Estadual;Fundamental;5s;Aprovado;86,1
2010;Sul;Rural;Federal;Fundamental;5s;Aprovado;
2010;Sul;Rural;Municipal;Fundamental;5s;Aprovado;81,7
2010;Sul;Rural;Particular;Fundamental;5s;Aprovado;85,4
2010;Sul;Rural;Publico;Fundamental;5s;Aprovado;84,2
2010;Sul;Rural;Total;Fundamental;5s;Aprovado;84,2
2010;Sul;Total;Estadual;Fundamental;5s;Aprovado;82,5
2010;Sul;Total;Federal;Fundamental;5s;Aprovado;90,2
2010;Sul;Total;Municipal;Fundamental;5s;Aprovado;80,8
2010;Sul;Total;Particular;Fundamental;5s;Aprovado;96,4
2010;Sul;Total;Publico;Fundamental;5s;Aprovado;82
2010;Sul;Total;Total;Fundamental;5s;Aprovado;83,2
2010;Sul;Urbana;Estadual;Fundamental;5s;Aprovado;82,2
2010;Sul;Urbana;Federal;Fundamental;5s;Aprovado;90,2
2010;Sul;Urbana;Municipal;Fundamental;5s;Aprovado;80,7
2010;Sul;Urbana;Particular;Fundamental;5s;Aprovado;96,4
2010;Sul;Urbana;Publico;Fundamental;5s;Aprovado;81,8
2010;Sul;Urbana;Total;Fundamental;5s;Aprovado;83,1
2010;Centro_Oeste;Rural;Estadual;Fundamental;5s;Aprovado;81,8
2010;Centro_Oeste;Rural;Federal;Fundamental;5s;Aprovado;
2010;Centro_Oeste;Rural;Municipal;Fundamental;5s;Aprovado;79,4
2010;Centro_Oeste;Rural;Particular;Fundamental;5s;Aprovado;92,4
2010;Centro_Oeste;Rural;Publico;Fundamental;5s;Aprovado;80,2
2010;Centro_Oeste;Rural;Total;Fundamental;5s;Aprovado;80,3
2010;Centro_Oeste;Total;Estadual;Fundamental;5s;Aprovado;79,8
2010;Centro_Oeste;Total;Federal;Fundamental;5s;Aprovado;92
2010;Centro_Oeste;Total;Municipal;Fundamental;5s;Aprovado;81,5
2010;Centro_Oeste;Total;Particular;Fundamental;5s;Aprovado;95,5
2010;Centro_Oeste;Total;Publico;Fundamental;5s;Aprovado;80,5
2010;Centro_Oeste;Total;Total;Fundamental;5s;Aprovado;82,4
2010;Centro_Oeste;Urbana;Estadual;Fundamental;5s;Aprovado;79,7
2010;Centro_Oeste;Urbana;Federal;Fundamental;5s;Aprovado;92
2010;Centro_Oeste;Urbana;Municipal;Fundamental;5s;Aprovado;81,9
2010;Centro_Oeste;Urbana;Particular;Fundamental;5s;Aprovado;95,5
2010;Centro_Oeste;Urbana;Publico;Fundamental;5s;Aprovado;80,5
2010;Centro_Oeste;Urbana;Total;Fundamental;5s;Aprovado;82,6
2010;Norte;Rural;Estadual;Fundamental;6s;Aprovado;82,4
2010;Norte;Rural;Federal;Fundamental;6s;Aprovado;
2010;Norte;Rural;Municipal;Fundamental;6s;Aprovado;81,4
2010;Norte;Rural;Particular;Fundamental;6s;Aprovado;89
2010;Norte;Rural;Publico;Fundamental;6s;Aprovado;81,6
2010;Norte;Rural;Total;Fundamental;6s;Aprovado;81,6
2010;Norte;Total;Estadual;Fundamental;6s;Aprovado;78,5
2010;Norte;Total;Federal;Fundamental;6s;Aprovado;86,5
2010;Norte;Total;Municipal;Fundamental;6s;Aprovado;80,1
2010;Norte;Total;Particular;Fundamental;6s;Aprovado;95,2
2010;Norte;Total;Publico;Fundamental;6s;Aprovado;79,3
2010;Norte;Total;Total;Fundamental;6s;Aprovado;80,2
2010;Norte;Urbana;Estadual;Fundamental;6s;Aprovado;78,2
2010;Norte;Urbana;Federal;Fundamental;6s;Aprovado;86,5
2010;Norte;Urbana;Municipal;Fundamental;6s;Aprovado;79,3
2010;Norte;Urbana;Particular;Fundamental;6s;Aprovado;95,3
2010;Norte;Urbana;Publico;Fundamental;6s;Aprovado;78,6
2010;Norte;Urbana;Total;Fundamental;6s;Aprovado;79,8
2010;Nordeste;Rural;Estadual;Fundamental;6s;Aprovado;77,9
2010;Nordeste;Rural;Federal;Fundamental;6s;Aprovado;100
2010;Nordeste;Rural;Municipal;Fundamental;6s;Aprovado;78,6
2010;Nordeste;Rural;Particular;Fundamental;6s;Aprovado;94,9
2010;Nordeste;Rural;Publico;Fundamental;6s;Aprovado;78,6
2010;Nordeste;Rural;Total;Fundamental;6s;Aprovado;78,6
2010;Nordeste;Total;Estadual;Fundamental;6s;Aprovado;72,8
2010;Nordeste;Total;Federal;Fundamental;6s;Aprovado;88,9
2010;Nordeste;Total;Municipal;Fundamental;6s;Aprovado;75,8
2010;Nordeste;Total;Particular;Fundamental;6s;Aprovado;93,3
2010;Nordeste;Total;Publico;Fundamental;6s;Aprovado;74,9
2010;Nordeste;Total;Total;Fundamental;6s;Aprovado;76,7
2010;Nordeste;Urbana;Estadual;Fundamental;6s;Aprovado;72,6
2010;Nordeste;Urbana;Federal;Fundamental;6s;Aprovado;88,7
2010;Nordeste;Urbana;Municipal;Fundamental;6s;Aprovado;74,5
2010;Nordeste;Urbana;Particular;Fundamental;6s;Aprovado;93,3
2010;Nordeste;Urbana;Publico;Fundamental;6s;Aprovado;73,7
2010;Nordeste;Urbana;Total;Fundamental;6s;Aprovado;76,2
2010;Sudeste;Rural;Estadual;Fundamental;6s;Aprovado;87,1
2010;Sudeste;Rural;Federal;Fundamental;6s;Aprovado;
2010;Sudeste;Rural;Municipal;Fundamental;6s;Aprovado;83,1
2010;Sudeste;Rural;Particular;Fundamental;6s;Aprovado;90,4
2010;Sudeste;Rural;Publico;Fundamental;6s;Aprovado;84,8
2010;Sudeste;Rural;Total;Fundamental;6s;Aprovado;84,9
2010;Sudeste;Total;Estadual;Fundamental;6s;Aprovado;88,2
2010;Sudeste;Total;Federal;Fundamental;6s;Aprovado;85,2
2010;Sudeste;Total;Municipal;Fundamental;6s;Aprovado;83,6
2010;Sudeste;Total;Particular;Fundamental;6s;Aprovado;94,4
2010;Sudeste;Total;Publico;Fundamental;6s;Aprovado;86,6
2010;Sudeste;Total;Total;Fundamental;6s;Aprovado;87,6
2010;Sudeste;Urbana;Estadual;Fundamental;6s;Aprovado;88,2
2010;Sudeste;Urbana;Federal;Fundamental;6s;Aprovado;85,2
2010;Sudeste;Urbana;Municipal;Fundamental;6s;Aprovado;83,7
2010;Sudeste;Urbana;Particular;Fundamental;6s;Aprovado;94,4
2010;Sudeste;Urbana;Publico;Fundamental;6s;Aprovado;86,6
2010;Sudeste;Urbana;Total;Fundamental;6s;Aprovado;87,7
2010;Sul;Rural;Estadual;Fundamental;6s;Aprovado;84,9
2010;Sul;Rural;Federal;Fundamental;6s;Aprovado;
2010;Sul;Rural;Municipal;Fundamental;6s;Aprovado;82,5
2010;Sul;Rural;Particular;Fundamental;6s;Aprovado;91
2010;Sul;Rural;Publico;Fundamental;6s;Aprovado;83,9
2010;Sul;Rural;Total;Fundamental;6s;Aprovado;83,9
2010;Sul;Total;Estadual;Fundamental;6s;Aprovado;79,2
2010;Sul;Total;Federal;Fundamental;6s;Aprovado;92,3
2010;Sul;Total;Municipal;Fundamental;6s;Aprovado;80,9
2010;Sul;Total;Particular;Fundamental;6s;Aprovado;95,5
2010;Sul;Total;Publico;Fundamental;6s;Aprovado;79,7
2010;Sul;Total;Total;Fundamental;6s;Aprovado;81
2010;Sul;Urbana;Estadual;Fundamental;6s;Aprovado;78,7
2010;Sul;Urbana;Federal;Fundamental;6s;Aprovado;92,3
2010;Sul;Urbana;Municipal;Fundamental;6s;Aprovado;80,7
2010;Sul;Urbana;Particular;Fundamental;6s;Aprovado;95,5
2010;Sul;Urbana;Publico;Fundamental;6s;Aprovado;79,2
2010;Sul;Urbana;Total;Fundamental;6s;Aprovado;80,7
2010;Centro_Oeste;Rural;Estadual;Fundamental;6s;Aprovado;88,7
2010;Centro_Oeste;Rural;Federal;Fundamental;6s;Aprovado;
2010;Centro_Oeste;Rural;Municipal;Fundamental;6s;Aprovado;84,7
2010;Centro_Oeste;Rural;Particular;Fundamental;6s;Aprovado;96,7
2010;Centro_Oeste;Rural;Publico;Fundamental;6s;Aprovado;86,1
2010;Centro_Oeste;Rural;Total;Fundamental;6s;Aprovado;86,4
2010;Centro_Oeste;Total;Estadual;Fundamental;6s;Aprovado;82,2
2010;Centro_Oeste;Total;Federal;Fundamental;6s;Aprovado;93,1
2010;Centro_Oeste;Total;Municipal;Fundamental;6s;Aprovado;83,1
2010;Centro_Oeste;Total;Particular;Fundamental;6s;Aprovado;94,8
2010;Centro_Oeste;Total;Publico;Fundamental;6s;Aprovado;82,5
2010;Centro_Oeste;Total;Total;Fundamental;6s;Aprovado;84,2
2010;Centro_Oeste;Urbana;Estadual;Fundamental;6s;Aprovado;81,9
2010;Centro_Oeste;Urbana;Federal;Fundamental;6s;Aprovado;93,1
2010;Centro_Oeste;Urbana;Municipal;Fundamental;6s;Aprovado;82,8
2010;Centro_Oeste;Urbana;Particular;Fundamental;6s;Aprovado;94,8
2010;Centro_Oeste;Urbana;Publico;Fundamental;6s;Aprovado;82,2
2010;Centro_Oeste;Urbana;Total;Fundamental;6s;Aprovado;84
2010;Norte;Rural;Estadual;Fundamental;7s;Aprovado;85,5
2010;Norte;Rural;Federal;Fundamental;7s;Aprovado;
2010;Norte;Rural;Municipal;Fundamental;7s;Aprovado;84,2
2010;Norte;Rural;Particular;Fundamental;7s;Aprovado;93,6
2010;Norte;Rural;Publico;Fundamental;7s;Aprovado;84,5
2010;Norte;Rural;Total;Fundamental;7s;Aprovado;84,5
2010;Norte;Total;Estadual;Fundamental;7s;Aprovado;81,4
2010;Norte;Total;Federal;Fundamental;7s;Aprovado;85,5
2010;Norte;Total;Municipal;Fundamental;7s;Aprovado;83,8
2010;Norte;Total;Particular;Fundamental;7s;Aprovado;95,3
2010;Norte;Total;Publico;Fundamental;7s;Aprovado;82,4
2010;Norte;Total;Total;Fundamental;7s;Aprovado;83,3
2010;Norte;Urbana;Estadual;Fundamental;7s;Aprovado;81
2010;Norte;Urbana;Federal;Fundamental;7s;Aprovado;85,5
2010;Norte;Urbana;Municipal;Fundamental;7s;Aprovado;83,5
2010;Norte;Urbana;Particular;Fundamental;7s;Aprovado;95,3
2010;Norte;Urbana;Publico;Fundamental;7s;Aprovado;81,9
2010;Norte;Urbana;Total;Fundamental;7s;Aprovado;83
2010;Nordeste;Rural;Estadual;Fundamental;7s;Aprovado;81
2010;Nordeste;Rural;Federal;Fundamental;7s;Aprovado;100
2010;Nordeste;Rural;Municipal;Fundamental;7s;Aprovado;82,3
2010;Nordeste;Rural;Particular;Fundamental;7s;Aprovado;93,4
2010;Nordeste;Rural;Publico;Fundamental;7s;Aprovado;82,3
2010;Nordeste;Rural;Total;Fundamental;7s;Aprovado;82,3
2010;Nordeste;Total;Estadual;Fundamental;7s;Aprovado;76,9
2010;Nordeste;Total;Federal;Fundamental;7s;Aprovado;94,3
2010;Nordeste;Total;Municipal;Fundamental;7s;Aprovado;80,4
2010;Nordeste;Total;Particular;Fundamental;7s;Aprovado;93,8
2010;Nordeste;Total;Publico;Fundamental;7s;Aprovado;79,2
2010;Nordeste;Total;Total;Fundamental;7s;Aprovado;80,8
2010;Nordeste;Urbana;Estadual;Fundamental;7s;Aprovado;76,7
2010;Nordeste;Urbana;Federal;Fundamental;7s;Aprovado;94,2
2010;Nordeste;Urbana;Municipal;Fundamental;7s;Aprovado;79,4
2010;Nordeste;Urbana;Particular;Fundamental;7s;Aprovado;93,8
2010;Nordeste;Urbana;Publico;Fundamental;7s;Aprovado;78,2
2010;Nordeste;Urbana;Total;Fundamental;7s;Aprovado;80,5
2010;Sudeste;Rural;Estadual;Fundamental;7s;Aprovado;88,2
2010;Sudeste;Rural;Federal;Fundamental;7s;Aprovado;
2010;Sudeste;Rural;Municipal;Fundamental;7s;Aprovado;87,1
2010;Sudeste;Rural;Particular;Fundamental;7s;Aprovado;92,6
2010;Sudeste;Rural;Publico;Fundamental;7s;Aprovado;87,6
2010;Sudeste;Rural;Total;Fundamental;7s;Aprovado;87,7
2010;Sudeste;Total;Estadual;Fundamental;7s;Aprovado;87,3
2010;Sudeste;Total;Federal;Fundamental;7s;Aprovado;83,9
2010;Sudeste;Total;Municipal;Fundamental;7s;Aprovado;86,5
2010;Sudeste;Total;Particular;Fundamental;7s;Aprovado;94,5
2010;Sudeste;Total;Publico;Fundamental;7s;Aprovado;87,1
2010;Sudeste;Total;Total;Fundamental;7s;Aprovado;88,1
2010;Sudeste;Urbana;Estadual;Fundamental;7s;Aprovado;87,3
2010;Sudeste;Urbana;Federal;Fundamental;7s;Aprovado;83,9
2010;Sudeste;Urbana;Municipal;Fundamental;7s;Aprovado;86,5
2010;Sudeste;Urbana;Particular;Fundamental;7s;Aprovado;94,5
2010;Sudeste;Urbana;Publico;Fundamental;7s;Aprovado;87
2010;Sudeste;Urbana;Total;Fundamental;7s;Aprovado;88,1
2010;Sul;Rural;Estadual;Fundamental;7s;Aprovado;86,5
2010;Sul;Rural;Federal;Fundamental;7s;Aprovado;
2010;Sul;Rural;Municipal;Fundamental;7s;Aprovado;85,7
2010;Sul;Rural;Particular;Fundamental;7s;Aprovado;83,3
2010;Sul;Rural;Publico;Fundamental;7s;Aprovado;86,2
2010;Sul;Rural;Total;Fundamental;7s;Aprovado;86,2
2010;Sul;Total;Estadual;Fundamental;7s;Aprovado;80,3
2010;Sul;Total;Federal;Fundamental;7s;Aprovado;94,9
2010;Sul;Total;Municipal;Fundamental;7s;Aprovado;83,8
2010;Sul;Total;Particular;Fundamental;7s;Aprovado;95,1
2010;Sul;Total;Publico;Fundamental;7s;Aprovado;81,3
2010;Sul;Total;Total;Fundamental;7s;Aprovado;82,5
2010;Sul;Urbana;Estadual;Fundamental;7s;Aprovado;79,8
2010;Sul;Urbana;Federal;Fundamental;7s;Aprovado;94,9
2010;Sul;Urbana;Municipal;Fundamental;7s;Aprovado;83,5
2010;Sul;Urbana;Particular;Fundamental;7s;Aprovado;95,2
2010;Sul;Urbana;Publico;Fundamental;7s;Aprovado;80,8
2010;Sul;Urbana;Total;Fundamental;7s;Aprovado;82,2
2010;Centro_Oeste;Rural;Estadual;Fundamental;7s;Aprovado;90
2010;Centro_Oeste;Rural;Federal;Fundamental;7s;Aprovado;
2010;Centro_Oeste;Rural;Municipal;Fundamental;7s;Aprovado;87,6
2010;Centro_Oeste;Rural;Particular;Fundamental;7s;Aprovado;97,6
2010;Centro_Oeste;Rural;Publico;Fundamental;7s;Aprovado;88,5
2010;Centro_Oeste;Rural;Total;Fundamental;7s;Aprovado;88,7
2010;Centro_Oeste;Total;Estadual;Fundamental;7s;Aprovado;83,8
2010;Centro_Oeste;Total;Federal;Fundamental;7s;Aprovado;93
2010;Centro_Oeste;Total;Municipal;Fundamental;7s;Aprovado;84,6
2010;Centro_Oeste;Total;Particular;Fundamental;7s;Aprovado;94,7
2010;Centro_Oeste;Total;Publico;Fundamental;7s;Aprovado;84,1
2010;Centro_Oeste;Total;Total;Fundamental;7s;Aprovado;85,6
2010;Centro_Oeste;Urbana;Estadual;Fundamental;7s;Aprovado;83,5
2010;Centro_Oeste;Urbana;Federal;Fundamental;7s;Aprovado;93
2010;Centro_Oeste;Urbana;Municipal;Fundamental;7s;Aprovado;84
2010;Centro_Oeste;Urbana;Particular;Fundamental;7s;Aprovado;94,6
2010;Centro_Oeste;Urbana;Publico;Fundamental;7s;Aprovado;83,7
2010;Centro_Oeste;Urbana;Total;Fundamental;7s;Aprovado;85,4
2010;Norte;Rural;Estadual;Fundamental;8s;Aprovado;86,5
2010;Norte;Rural;Federal;Fundamental;8s;Aprovado;
2010;Norte;Rural;Municipal;Fundamental;8s;Aprovado;87,3
2010;Norte;Rural;Particular;Fundamental;8s;Aprovado;95,4
2010;Norte;Rural;Publico;Fundamental;8s;Aprovado;87,2
2010;Norte;Rural;Total;Fundamental;8s;Aprovado;87,2
2010;Norte;Total;Estadual;Fundamental;8s;Aprovado;81,8
2010;Norte;Total;Federal;Fundamental;8s;Aprovado;86,2
2010;Norte;Total;Municipal;Fundamental;8s;Aprovado;85,7
2010;Norte;Total;Particular;Fundamental;8s;Aprovado;94,7
2010;Norte;Total;Publico;Fundamental;8s;Aprovado;83,4
2010;Norte;Total;Total;Fundamental;8s;Aprovado;84,2
2010;Norte;Urbana;Estadual;Fundamental;8s;Aprovado;81,5
2010;Norte;Urbana;Federal;Fundamental;8s;Aprovado;86,2
2010;Norte;Urbana;Municipal;Fundamental;8s;Aprovado;84,7
2010;Norte;Urbana;Particular;Fundamental;8s;Aprovado;94,7
2010;Norte;Urbana;Publico;Fundamental;8s;Aprovado;82,5
2010;Norte;Urbana;Total;Fundamental;8s;Aprovado;83,6
2010;Nordeste;Rural;Estadual;Fundamental;8s;Aprovado;83,4
2010;Nordeste;Rural;Federal;Fundamental;8s;Aprovado;93,8
2010;Nordeste;Rural;Municipal;Fundamental;8s;Aprovado;87
2010;Nordeste;Rural;Particular;Fundamental;8s;Aprovado;96,4
2010;Nordeste;Rural;Publico;Fundamental;8s;Aprovado;86,8
2010;Nordeste;Rural;Total;Fundamental;8s;Aprovado;86,8
2010;Nordeste;Total;Estadual;Fundamental;8s;Aprovado;78,8
2010;Nordeste;Total;Federal;Fundamental;8s;Aprovado;93,5
2010;Nordeste;Total;Municipal;Fundamental;8s;Aprovado;84,2
2010;Nordeste;Total;Particular;Fundamental;8s;Aprovado;93,3
2010;Nordeste;Total;Publico;Fundamental;8s;Aprovado;82
2010;Nordeste;Total;Total;Fundamental;8s;Aprovado;83,4
2010;Nordeste;Urbana;Estadual;Fundamental;8s;Aprovado;78,6
2010;Nordeste;Urbana;Federal;Fundamental;8s;Aprovado;93,4
2010;Nordeste;Urbana;Municipal;Fundamental;8s;Aprovado;82,7
2010;Nordeste;Urbana;Particular;Fundamental;8s;Aprovado;93,3
2010;Nordeste;Urbana;Publico;Fundamental;8s;Aprovado;80,7
2010;Nordeste;Urbana;Total;Fundamental;8s;Aprovado;82,6
2010;Sudeste;Rural;Estadual;Fundamental;8s;Aprovado;88,4
2010;Sudeste;Rural;Federal;Fundamental;8s;Aprovado;
2010;Sudeste;Rural;Municipal;Fundamental;8s;Aprovado;90,7
2010;Sudeste;Rural;Particular;Fundamental;8s;Aprovado;94,4
2010;Sudeste;Rural;Publico;Fundamental;8s;Aprovado;89,7
2010;Sudeste;Rural;Total;Fundamental;8s;Aprovado;89,8
2010;Sudeste;Total;Estadual;Fundamental;8s;Aprovado;82,9
2010;Sudeste;Total;Federal;Fundamental;8s;Aprovado;85,5
2010;Sudeste;Total;Municipal;Fundamental;8s;Aprovado;87,3
2010;Sudeste;Total;Particular;Fundamental;8s;Aprovado;94,9
2010;Sudeste;Total;Publico;Fundamental;8s;Aprovado;84,2
2010;Sudeste;Total;Total;Fundamental;8s;Aprovado;85,7
2010;Sudeste;Urbana;Estadual;Fundamental;8s;Aprovado;82,8
2010;Sudeste;Urbana;Federal;Fundamental;8s;Aprovado;85,5
2010;Sudeste;Urbana;Municipal;Fundamental;8s;Aprovado;87,1
2010;Sudeste;Urbana;Particular;Fundamental;8s;Aprovado;94,9
2010;Sudeste;Urbana;Publico;Fundamental;8s;Aprovado;84
2010;Sudeste;Urbana;Total;Fundamental;8s;Aprovado;85,6
2010;Sul;Rural;Estadual;Fundamental;8s;Aprovado;90,7
2010;Sul;Rural;Federal;Fundamental;8s;Aprovado;
2010;Sul;Rural;Municipal;Fundamental;8s;Aprovado;92,2
2010;Sul;Rural;Particular;Fundamental;8s;Aprovado;91,4
2010;Sul;Rural;Publico;Fundamental;8s;Aprovado;91,3
2010;Sul;Rural;Total;Fundamental;8s;Aprovado;91,3
2010;Sul;Total;Estadual;Fundamental;8s;Aprovado;83,6
2010;Sul;Total;Federal;Fundamental;8s;Aprovado;93,1
2010;Sul;Total;Municipal;Fundamental;8s;Aprovado;89,9
2010;Sul;Total;Particular;Fundamental;8s;Aprovado;95,6
2010;Sul;Total;Publico;Fundamental;8s;Aprovado;85,1
2010;Sul;Total;Total;Fundamental;8s;Aprovado;86,2
2010;Sul;Urbana;Estadual;Fundamental;8s;Aprovado;83
2010;Sul;Urbana;Federal;Fundamental;8s;Aprovado;93,1
2010;Sul;Urbana;Municipal;Fundamental;8s;Aprovado;89,4
2010;Sul;Urbana;Particular;Fundamental;8s;Aprovado;95,6
2010;Sul;Urbana;Publico;Fundamental;8s;Aprovado;84,5
2010;Sul;Urbana;Total;Fundamental;8s;Aprovado;85,7
2010;Centro_Oeste;Rural;Estadual;Fundamental;8s;Aprovado;87,8
2010;Centro_Oeste;Rural;Federal;Fundamental;8s;Aprovado;
2010;Centro_Oeste;Rural;Municipal;Fundamental;8s;Aprovado;90
2010;Centro_Oeste;Rural;Particular;Fundamental;8s;Aprovado;99,7
2010;Centro_Oeste;Rural;Publico;Fundamental;8s;Aprovado;89,2
2010;Centro_Oeste;Rural;Total;Fundamental;8s;Aprovado;89,4
2010;Centro_Oeste;Total;Estadual;Fundamental;8s;Aprovado;82,3
2010;Centro_Oeste;Total;Federal;Fundamental;8s;Aprovado;89
2010;Centro_Oeste;Total;Municipal;Fundamental;8s;Aprovado;86,7
2010;Centro_Oeste;Total;Particular;Fundamental;8s;Aprovado;95
2010;Centro_Oeste;Total;Publico;Fundamental;8s;Aprovado;83,4
2010;Centro_Oeste;Total;Total;Fundamental;8s;Aprovado;85,1
2010;Centro_Oeste;Urbana;Estadual;Fundamental;8s;Aprovado;82,1
2010;Centro_Oeste;Urbana;Federal;Fundamental;8s;Aprovado;89
2010;Centro_Oeste;Urbana;Municipal;Fundamental;8s;Aprovado;86
2010;Centro_Oeste;Urbana;Particular;Fundamental;8s;Aprovado;94,9
2010;Centro_Oeste;Urbana;Publico;Fundamental;8s;Aprovado;83
2010;Centro_Oeste;Urbana;Total;Fundamental;8s;Aprovado;84,8
2010;Norte;Rural;Estadual;Medio;1s;Aprovado;77,6
2010;Norte;Rural;Federal;Medio;1s;Aprovado;76,2
2010;Norte;Rural;Municipal;Medio;1s;Aprovado;93,9
2010;Norte;Rural;Particular;Medio;1s;Aprovado;90,1
2010;Norte;Rural;Publico;Medio;1s;Aprovado;77,7
2010;Norte;Rural;Total;Medio;1s;Aprovado;78,1
2010;Norte;Total;Estadual;Medio;1s;Aprovado;68,6
2010;Norte;Total;Federal;Medio;1s;Aprovado;76,3
2010;Norte;Total;Municipal;Medio;1s;Aprovado;77
2010;Norte;Total;Particular;Medio;1s;Aprovado;91,1
2010;Norte;Total;Publico;Medio;1s;Aprovado;68,8
2010;Norte;Total;Total;Medio;1s;Aprovado;70
2010;Norte;Urbana;Estadual;Medio;1s;Aprovado;68
2010;Norte;Urbana;Federal;Medio;1s;Aprovado;76,3
2010;Norte;Urbana;Municipal;Medio;1s;Aprovado;49,3
2010;Norte;Urbana;Particular;Medio;1s;Aprovado;91,1
2010;Norte;Urbana;Publico;Medio;1s;Aprovado;68,1
2010;Norte;Urbana;Total;Medio;1s;Aprovado;69,5
2010;Nordeste;Rural;Estadual;Medio;1s;Aprovado;71,8
2010;Nordeste;Rural;Federal;Medio;1s;Aprovado;74,7
2010;Nordeste;Rural;Municipal;Medio;1s;Aprovado;73
2010;Nordeste;Rural;Particular;Medio;1s;Aprovado;88
2010;Nordeste;Rural;Publico;Medio;1s;Aprovado;72
2010;Nordeste;Rural;Total;Medio;1s;Aprovado;72,2
2010;Nordeste;Total;Estadual;Medio;1s;Aprovado;67,6
2010;Nordeste;Total;Federal;Medio;1s;Aprovado;76,7
2010;Nordeste;Total;Municipal;Medio;1s;Aprovado;67,4
2010;Nordeste;Total;Particular;Medio;1s;Aprovado;89,5
2010;Nordeste;Total;Publico;Medio;1s;Aprovado;67,7
2010;Nordeste;Total;Total;Medio;1s;Aprovado;69,7
2010;Nordeste;Urbana;Estadual;Medio;1s;Aprovado;67,4
2010;Nordeste;Urbana;Federal;Medio;1s;Aprovado;77,1
2010;Nordeste;Urbana;Municipal;Medio;1s;Aprovado;64,4
2010;Nordeste;Urbana;Particular;Medio;1s;Aprovado;89,6
2010;Nordeste;Urbana;Publico;Medio;1s;Aprovado;67,5
2010;Nordeste;Urbana;Total;Medio;1s;Aprovado;69,5
2010;Sudeste;Rural;Estadual;Medio;1s;Aprovado;77,1
2010;Sudeste;Rural;Federal;Medio;1s;Aprovado;79,5
2010;Sudeste;Rural;Municipal;Medio;1s;Aprovado;75
2010;Sudeste;Rural;Particular;Medio;1s;Aprovado;93,5
2010;Sudeste;Rural;Publico;Medio;1s;Aprovado;77,2
2010;Sudeste;Rural;Total;Medio;1s;Aprovado;78
2010;Sudeste;Total;Estadual;Medio;1s;Aprovado;69,6
2010;Sudeste;Total;Federal;Medio;1s;Aprovado;80,4
2010;Sudeste;Total;Municipal;Medio;1s;Aprovado;74,2
2010;Sudeste;Total;Particular;Medio;1s;Aprovado;89,9
2010;Sudeste;Total;Publico;Medio;1s;Aprovado;69,7
2010;Sudeste;Total;Total;Medio;1s;Aprovado;72
2010;Sudeste;Urbana;Estadual;Medio;1s;Aprovado;69,4
2010;Sudeste;Urbana;Federal;Medio;1s;Aprovado;80,6
2010;Sudeste;Urbana;Municipal;Medio;1s;Aprovado;74,2
2010;Sudeste;Urbana;Particular;Medio;1s;Aprovado;89,9
2010;Sudeste;Urbana;Publico;Medio;1s;Aprovado;69,6
2010;Sudeste;Urbana;Total;Medio;1s;Aprovado;71,9
2010;Sul;Rural;Estadual;Medio;1s;Aprovado;78,5
2010;Sul;Rural;Federal;Medio;1s;Aprovado;82
2010;Sul;Rural;Municipal;Medio;1s;Aprovado;83,9
2010;Sul;Rural;Particular;Medio;1s;Aprovado;81
2010;Sul;Rural;Publico;Medio;1s;Aprovado;78,8
2010;Sul;Rural;Total;Medio;1s;Aprovado;78,8
2010;Sul;Total;Estadual;Medio;1s;Aprovado;66,1
2010;Sul;Total;Federal;Medio;1s;Aprovado;80
2010;Sul;Total;Municipal;Medio;1s;Aprovado;62,6
2010;Sul;Total;Particular;Medio;1s;Aprovado;91
2010;Sul;Total;Publico;Medio;1s;Aprovado;66,2
2010;Sul;Total;Total;Medio;1s;Aprovado;68,7
